index,begin,end,filename,shot_id,transcript,Death of a spouse,Divorce,Marital separation,Imprisonment,Death of a close family member,Personal injury or illness,Marriage,Dismissal from work,Marital reconciliation,Retirement,Change in health of family member,Pregnancy,death relative
17674,00:05:52:12,00:05:54:24,5269245838135402929.xml,138,"I thought she might've changed her  mind. Tanya, I really can't talk now.",22.61505723,10.62422086,14.09261726,6.008664049,29.7885865,23.88696811,17.92233735,3.088493995,4.235391766,5.167594515,27.06750369,2.447794676,24.46329892
18832,01:16:25:00,01:16:31:10,5269245838135402929.xml,1296,"When it didn't even matter what  I said, cos you'd already made the decision. You just stood back,  you let him humiliate me. What, by giving you money?",22.61445224,13.93767527,17.42940724,3.681430377,29.94815353,19.0697923,15.87257981,8.39561744,1.00403876,5.773333535,21.51545024,1.30169034,24.45272058
12317,01:25:26:21,01:25:34:20,5258818087037440299.xml,1686,Who are you trying to convince?  I love her! Do you love her the way  you used to love me? Does she make you feel the way  I used to make you feel?,22.60725498,1.695123421,6.326342262,0.07247071329,26.528355,0.9585419763,29.33801413,0.01668271821,14.06953141,2.957297377,10.54184872,0.7428953797,24.4461894
5722,01:12:53:06,01:12:54:11,5251033029316736209.xml,1406,Even if they're wrong?  Especially. That don't make sense at all.,22.60722369,10.3964507,15.31152591,8.429965138,21.69039693,26.11776015,12.10585609,4.044379942,7.355610877,6.908919811,28.78517842,4.954527617,24.44565147
13177,00:15:52:15,00:15:55:15,5264050645694159353.xml,328,Max!  Open up.  KNOCKS ON DOOR,22.6059854,3.751026705,14.74804938,5.337049775,28.26457465,28.50917548,16.20710641,1.112271097,14.87212747,3.159723692,37.54116797,1.613068581,24.44550991
12015,01:08:55:01,01:08:57:11,5258818087037440299.xml,1384,it'd mean a lot to her.,22.6029247,4.14258571,7.767344788,2.578104604,32.89542621,19.77874386,18.61407608,0.7673372757,14.83246431,9.268135875,35.32062984,4.847121239,24.44197685
20187,01:00:07:02,01:00:09:13,5271844722846213628.xml,1157,He'll be awake by tonight.,22.60213494,6.311799861,10.70244811,7.108732045,21.21393201,45.04346836,12.65916079,1.459793953,8.419971764,2.789172158,42.05842304,1.11503765,24.43621904
22516,01:17:42:22,01:17:51:23,5274434588125702436.xml,1423,"Yeah, two people's word against one.  Good luck.",22.58489877,17.15628137,27.41112962,4.853697069,26.06712824,18.90383655,16.72968417,4.570188299,2.139456477,5.067623891,21.26042426,6.174424291,24.42908287
15888,00:23:42:04,00:23:45:18,5266645664934403562.xml,457,I could come in if you like.  I'm  sure we could find something to do.,22.57739604,7.789719179,11.86196566,4.534934767,24.10799691,21.79826522,13.91877532,2.072485235,11.07435085,17.6852873,31.95885229,6.14189744,24.42177832
6790,00:10:40:06,00:10:43:08,5253646087419594905.xml,181,Most out of character.  I just don't understand why you'd  force poor Danielle to go rooting through my private affairs.,22.57525623,34.74612764,31.17444053,3.371908419,9.93737103,11.40966448,28.55509818,0.3172747395,0.8698760904,5.233439729,24.57485461,8.000735044,24.40662831
3015,00:48:04:23,00:48:12:07,5248439298566680341.xml,935,"Oh, only all right?  Still, I suppose  it's always gonna be difficult - your girlfriend's ex.  Anyway, we've solved the Whitney mystery.",22.57300317,10.00795598,8.004998825,0.3755390975,55.02097642,13.17902966,0.06328052841,0.1865600799,1.383045036,0.0298805497,4.006111115,0.01493364107,24.39977974
592,00:33:52:00,00:33:54:23,5245830105934359183.xml,593,"No, it's for mine and Roxy's kid. ",22.56352901,0.2897903491,0.1471456385,2.658566147,41.34043801,49.48662573,0.1521605533,0.1362418907,0.4576675454,0.02890471544,43.12169242,37.26486921,24.39465076
13984,00:58:44:12,00:59:08:10,5264050645694159353.xml,1135,"Oh!  You all right?  I heard you nearly lost my son, Ricky.  Very impressive. So you had a good time, then?  Yeah, it was great, weren't it,  Whit?  We had such a laugh. Didn't we have a laugh in  duty free trying on all the make-up and perfume?  Look. I bought you some after shave.  Really fancy. Come on, you,  let's go and get some drinks. I'll have a G, a pint  and loads of orange juices.",22.55877107,2.27723689,4.119556844,1.408406865,59.21134812,45.098818,2.412798069,0.8990260847,11.86174616,2.113301251,43.4165256,0.8481470495,24.39077348
7711,01:01:52:21,01:01:54:07,5253646087419594905.xml,1102,That'll be Charlie and Jean.,22.54264057,0.7522423947,10.58944248,2.668090235,20.36899111,3.62488544,37.94281185,3.286805347,13.26589331,0.584069537,33.35097003,0.09183856659,24.36542064
17036,01:27:00:22,01:27:03:09,5266645664934403562.xml,1605,"You see, I've only just got  my little girl back, and it's hard, letting her go again.",22.54250497,3.255278043,9.655425772,6.336573757,53.91323912,47.77428687,0.6253073923,0.5830065338,7.56370537,0.3054853552,43.60426736,0.1415925287,24.36457723
3804,01:25:35:09,01:25:37:07,5248439298566680341.xml,1724,Should've known he was out of my  league. Don't put yourself down.,22.50292897,20.23810723,19.26612467,4.468979381,21.84639287,33.65272814,17.15462804,5.008533575,0.8041586168,2.857716344,29.20031571,0.8019265532,24.36350286
21630,00:30:27:03,00:30:31:02,5274434588125702436.xml,537,"I'm managing, Dot, all right?  I see. ",22.49964327,3.499906968,9.771461114,3.44499496,28.58113083,26.49408785,12.83887178,0.02733566257,17.82428876,1.66844029,35.90295553,3.64438653,24.36278462
9288,00:34:20:07,00:34:25:08,5256228221757951173.xml,577,What's the matter?  I'm scared.,22.48902768,4.521065734,14.4691316,10.5625855,22.85792094,49.11841047,4.17936407,1.223043991,0.7591603696,1.426815335,35.62934184,8.09863925,24.35404807
1107,00:59:49:24,00:59:56:19,5245830105934359183.xml,1108,Perhaps you're imagining it.  I know what I saw.  You said she told him  to leave her alone.,22.48501629,9.490303144,15.08736074,4.639596239,32.4758209,21.1922417,11.60267591,1.824331224,3.00371971,7.599979565,37.75042558,1.537638009,24.35144335
22251,01:04:55:03,01:04:57:02,5274434588125702436.xml,1158,It could have been a lot worse.,22.48473912,5.930653676,9.573252797,4.116878897,20.60047004,44.46748894,7.856591791,1.857234932,10.71471021,4.575071074,39.22138667,2.746876776,24.3409887
16141,00:34:52:24,00:34:54:05,5266645664934403562.xml,710,I've got to work on  this new material. I'm going to change the combination.,22.48404026,10.18807247,12.41788536,7.709752455,30.06048524,23.60984078,13.26223314,1.863729496,9.014988989,10.30402511,16.63979006,4.621511102,24.32999313
9730,00:58:34:20,00:58:36:11,5256228221757951173.xml,1019,Don't turn it down just yet.,22.46958762,2.503997047,6.480366103,3.138085373,20.72783339,11.86571071,34.88880098,0.5365970563,23.07289571,1.096383277,36.66043186,9.853482842,24.32786077
16959,01:22:58:04,01:22:59:15,5266645664934403562.xml,1528,"I don't know what is wrong with him,  why can't you two just...",22.46898413,10.58829568,28.36704195,4.653581612,3.61364368,50.40309978,23.79219383,1.319728203,4.836348742,1.386874812,43.44708681,0.02562162699,24.32786077
7449,00:46:55:23,00:46:57:03,5253646087419594905.xml,840,There's nothing to stay for.  Me leaving wouldn't bother you? Why would it?,22.4551931,23.42276683,31.27993971,2.678429179,5.069032855,19.63001597,6.184990332,41.55991739,4.920625426,17.0492135,15.25647509,1.00267522,24.32786077
21984,00:49:33:17,00:49:36:02,5274434588125702436.xml,891,But you talked about me?  Not like that.,22.44624943,13.06940329,17.45065197,9.495708302,23.29748458,40.30100083,9.688191861,2.736629553,2.934792973,5.951691046,32.32910109,3.111108541,24.31534678
13427,00:28:37:04,00:28:38:14,5264050645694159353.xml,578,I sent the girls to Dot's  while they ripped everything apart. They haven't found anything.,22.44327813,13.24070655,12.4779477,5.675038151,30.80736753,29.08833921,10.2926366,2.494255569,0.8183369413,4.148552902,38.5724678,1.911612004,24.31375533
23058,01:49:09:19,01:49:13:15,5274434588125702436.xml,1965,"Don't flatter yourself,  cos you're not that good.",22.43717909,12.96763776,16.91209882,7.972617388,9.998763978,38.10888183,19.42087114,6.044707119,5.529724248,13.06164712,29.6566174,2.742301822,24.30590987
17299,01:41:46:00,01:41:56:13,5266645664934403562.xml,1868,His 16th birthday...  We didn't see him for seven years.,22.42578715,0.2342380818,7.570520081,31.47469819,58.23704427,32.47906667,0.07280319114,1.802284062,0.2802186948,0.0128598485,42.18656087,0.008158544661,24.2909953
15178,02:08:54:19,02:08:56:08,5264050645694159353.xml,2329,"Well, you're not having  second thoughts, are you?",22.41960913,7.048721828,13.27661276,5.859084159,23.06971568,26.11688352,24.94255453,2.944416702,10.27365513,9.849524796,28.83421326,5.176344514,24.27912652
22471,01:15:52:01,01:15:54:18,5274434588125702436.xml,1378,I'll see you back at the flat.,22.41680473,4.600543097,23.13035533,3.228881165,18.64652824,31.76452518,1.32282339,16.44942403,20.8024326,6.729577929,31.37184525,0.940118432,24.27087277
4087,01:42:06:06,01:42:12:21,5248439298566680341.xml,2007,"This thing with Jonno...  It was a one off, was it? ",22.41528928,0.1693955888,19.32082593,2.025782112,15.9671495,43.91912276,0.08946771268,0.5765055362,1.162628392,0.1445957087,38.82934141,0.007230724441,24.26606715
6449,01:49:05:22,01:49:10:12,5251033029316736209.xml,2133,"Yeah, I'm sure.  Better make a move  or they'll give away our table.",22.40766287,11.53642955,18.37466329,5.077144794,20.66091201,39.98036081,7.371224463,2.566758201,6.353352517,4.116220549,33.31708336,1.326818466,24.25823212
610,00:34:54:03,00:34:56:15,5245830105934359183.xml,611,"So what,  you really want me to move out?",22.40603119,29.65821019,59.84290898,2.101711728,4.712489158,20.54689595,0.3410738893,6.963251561,7.402788922,9.711725637,23.5774467,0.07224355824,24.25711304
18045,00:26:37:04,00:26:38:09,5269245838135402929.xml,509,"There's been some interest  but no takers as yet,",22.39132971,8.879131816,14.47527915,3.952536799,33.68001902,15.4024556,21.01460248,1.19747282,12.28818119,18.17446321,24.85702062,0.6491676718,24.24460649
21282,00:10:05:11,00:10:08:14,5274434588125702436.xml,189,"I'm just tired, all right?  Let's get it over with, yeah?",22.38907516,15.76896092,25.7108748,9.642082751,7.133111514,35.01115906,9.750827402,20.51477504,12.24897265,11.81192145,17.1474148,0.06050984375,24.23487455
11018,00:17:38:14,00:17:41:12,5258818087037440299.xml,387,"Yeah, looks like it.  D'you want me to call security? ",22.38516212,5.587745845,10.57394817,9.87376821,27.0679881,30.22192186,7.057946175,5.413411357,5.713339224,8.124620989,34.92280173,5.050835609,24.23402071
14342,01:19:34:04,01:19:37:12,5264050645694159353.xml,1493,Everyone.,22.38389701,9.629194766,10.66864386,6.671772569,34.91361576,8.611800745,19.25334632,9.19679226,14.83940721,9.736027792,34.34927487,5.329555869,24.22422171
8021,01:21:01:24,01:21:04:21,5253646087419594905.xml,1412,"A word, please. ",22.37698585,4.69724825,14.03769128,4.293365434,39.99856317,26.5863083,3.700554371,3.041364685,8.279202729,3.652310371,30.37966156,2.992942035,24.22298044
21262,00:09:16:16,00:09:18:14,5274434588125702436.xml,169,When you bringing my kids?  Soon.  I wanna see them.  All of them. You make sure you bring 'em.,22.37604111,15.89819519,17.95800537,1.608971173,44.71563542,18.72217402,5.619578063,1.636844553,14.39106792,0.4926767433,40.847682,1.466269791,24.20914918
11875,01:02:30:10,01:02:31:12,5258818087037440299.xml,1244,She wants to watch her back.  You what? Grasses always get what's coming to them.,22.37306237,11.91929933,10.87776512,4.911825903,25.29294267,46.941338,4.443541169,4.116281494,0.6747187302,3.295557126,38.15267801,1.171160415,24.19530004
16750,01:10:35:13,01:10:41:16,5266645664934403562.xml,1319,"Yeah, you look beautiful.  Come on you lot, get your coats on.  They're all excited, aren't you?  Come on. Yay!",22.37238139,5.974873759,18.8301301,3.303542968,8.341788992,13.24920076,21.85022533,17.09859529,20.84170282,10.61065324,38.65643048,7.535273433,24.16876853
11285,00:31:54:09,00:31:56:03,5258818087037440299.xml,654,"Yeah, OK.  Yeah? Good.  See you in the park at one.",22.36452997,10.00726198,14.85803016,3.588563651,16.7739931,31.04449642,6.544564664,6.761653095,21.03151739,8.303775787,35.49567819,5.210057497,24.16794449
8285,01:33:44:03,01:33:57:20,5253646087419594905.xml,1676,"I thought I was acting  for the best but you're right, I shouldn't have interfered. I've been thinking.  Maybe a change  of scenery would be best for you. That money I gave you  won't help you and Stace anymore but why don't you let it help you?",22.36005515,10.27661489,23.13557982,2.042602345,30.95837107,17.00013846,4.578763247,3.319643922,5.465210751,5.953049585,28.37925696,0.5692693591,24.16782826
8714,00:00:14:01,00:00:36:07,5256228221757951173.xml,3,"Double three, yeah?  For the eighth time. ",22.33892679,5.478160776,14.78596911,8.263711229,24.46798638,19.13518456,23.13352972,6.998871595,13.37124646,4.786330909,23.40368867,6.556918621,24.15543944
6765,00:09:28:22,00:09:46:00,5253646087419594905.xml,156,"Hi, Ronnie.  It's Danielle.  I've got it.  Er, no.  He's gone out.  After lunch, he said.  OK, then.  I'll see you in a bit.  There.  That wasn't so hard now,  was it?",22.33717293,7.107313178,24.53266472,5.662067592,17.42966419,23.68742695,8.478897065,11.21690831,18.22646856,3.474386372,35.66779709,1.686608195,24.14321452
5275,00:49:15:13,00:49:18:07,5251033029316736209.xml,959,"There's more to this  than meets the eye. No, really.  Heather,",22.33604342,7.270522229,13.13191533,4.554485656,25.70086214,34.78530306,10.78689322,1.934096221,6.138669178,5.737949833,28.50165653,3.156355321,24.1355449
5003,00:35:10:03,00:35:16:24,5251033029316736209.xml,687,"Well, I'm sorry to spoil the  party, ladies, but time marches on",22.32629955,13.93518315,18.38558495,5.298314117,26.29636726,24.08668616,11.83467805,2.805016376,1.713068392,3.393892273,21.10895967,6.433873773,24.13246185
6639,00:02:30:10,00:02:34:08,5253646087419594905.xml,30,Seems like Bradley's  taking it pretty well. What?,22.32422978,5.189822212,7.651227601,2.343655396,38.95921737,41.66738623,7.883680612,1.501496654,4.627349004,4.308165796,31.9479475,0.2983900718,24.12891537
11025,00:18:22:01,00:18:31:24,5258818087037440299.xml,394,"You can paint the face on, V,  fool all the rest of them...  but never your old dad.",22.32130617,2.952662848,4.597863145,1.016002854,62.09370089,25.71304211,2.674133889,0.586958766,2.742654104,2.904290222,41.32619452,0.1431360561,24.12441671
1396,01:14:18:11,01:14:23:01,5245830105934359183.xml,1397,That's more like it!,22.31779397,4.505893584,10.1402995,2.21686798,25.56940198,24.98547745,17.35545099,4.313167274,16.90144658,7.239812538,36.16247797,4.499230385,24.11142588
14239,01:13:54:08,01:13:55:06,5264050645694159353.xml,1390,"Well, I'm gonna punish you, Max. ",22.31762409,4.690534443,14.619224,38.62760514,18.52333304,45.03115439,2.126403712,15.75787151,0.008723144856,0.05803056119,25.98824954,0.1786260307,24.1082564
2444,00:19:43:22,00:19:45:04,5248439298566680341.xml,364,What do you say?  I think that might be going a bit too far.,22.31277823,8.495997705,12.2995729,10.28305547,28.88778859,33.73673981,11.51672378,1.445899706,1.585034318,4.677836895,29.17199421,3.667194843,24.10449982
18837,01:16:40:20,01:16:45:09,5269245838135402929.xml,1301,"I will not kneel to anyone,  for anything...  not even for you. Oh, you and your bloody pride! ",22.29152322,15.96479917,19.44931328,6.234162994,33.86490101,20.52302936,10.98503545,5.014202595,1.165158805,3.857994564,27.69493032,1.563090235,24.09517169
14250,01:14:30:19,01:14:35:11,5264050645694159353.xml,1401,Do you understand?  Nothing.,22.28491604,8.804825239,13.02963279,12.14453468,32.05813819,30.12281311,4.801285267,7.73195374,2.222160883,4.329132959,27.49558353,2.809428275,24.0810439
8438,01:41:53:12,01:41:55:04,5253646087419594905.xml,1829,Bianca!  Try this for starters.,22.28490859,4.625783511,12.10339375,3.349890668,21.22270766,24.21333864,14.21313435,1.283069193,17.22511277,1.857273839,28.04564333,4.00437355,24.07828271
13346,00:24:20:08,00:24:30:12,5264050645694159353.xml,497,"Right.  And what does your Uncle  Charlie do in here? I don't know really. Maybe it's a loveshack! Right.  And what does your Uncle  Charlie do in here? I don't know really. Maybe it's a loveshack! So do you wanna talk, or...? ",22.26644307,1.198207974,2.997890022,13.73458734,53.28188413,37.84056509,1.865206286,1.954774715,4.108573906,10.31127781,39.60106373,0.2988481894,24.07411486
16994,01:24:36:03,01:24:37:09,5266645664934403562.xml,1563,No.  Why?,22.26428241,17.94329147,26.51974767,13.81235625,20.20323193,12.0770738,12.74317801,13.51629004,4.393996149,4.685566016,23.40090609,3.962310553,24.05989468
23026,01:46:28:24,01:46:40:10,5274434588125702436.xml,1933,"Sit yourself down.  I want a word.  Not another lecture.  Now, Lucy, what you did...  was wrong.  But it demonstrated initiative. ",22.23747969,9.431269065,14.36810724,6.657069504,21.25453958,31.24888986,11.82025895,4.016797878,6.893984601,5.619943365,27.76651692,4.126767516,24.05987978
18920,01:21:11:16,01:21:14:04,5269245838135402929.xml,1384,I'm quietly confident.,22.22744673,6.931011006,11.52519971,4.075638592,24.45735383,18.62911958,17.84572452,2.937681042,16.48128927,12.47393489,32.79121184,6.648991108,24.05575514
17990,00:23:42:19,00:23:45:12,5269245838135402929.xml,454,"In fact, they're grateful. ",22.22629189,1.814928228,4.882240295,0.9727925342,21.41624889,35.35048169,18.01335514,0.2629901469,25.67608148,10.90785272,39.1676836,3.922647238,24.03317094
11287,00:31:57:18,00:32:04:09,5258818087037440299.xml,656,"Grandma...  Oh, you nearly gave me a heart attack.",22.22588211,2.352652192,6.603209563,5.342416741,62.20123547,48.1056487,0.9112838656,0.6915569846,1.317119021,0.3388397768,43.77283525,0.9340646118,24.02426153
5298,00:50:37:06,00:50:39:01,5251033029316736209.xml,982,But they're good people.  They'd never have meant no harm.,22.21496701,9.572168738,11.14090286,2.617469944,26.18181816,24.31099266,17.3440665,2.239968553,11.66152999,15.59424922,28.7741425,1.064888909,24.01467711
14367,01:20:59:24,01:21:03:22,5264050645694159353.xml,1518,What?  Don't you think so?,22.21288532,6.297021762,13.87224697,4.83787217,28.81876624,23.88448194,13.71478289,2.013617106,8.558114246,5.032833964,32.4371891,5.502505898,23.9981845
12871,00:01:43:22,00:01:44:22,5264050645694159353.xml,22,"All right, Ronnie?  Morning.",22.21025229,6.961911708,9.62963745,5.061704323,27.54501629,32.61815631,9.753327817,3.935690165,11.20492481,1.582312547,37.12960529,2.19317019,23.9759028
11455,00:40:44:22,00:40:49:22,5258818087037440299.xml,824,"No, I don't wanna get you involved.  Involved in what? Look, what's the matter? ",22.20206857,8.316688895,17.7988258,8.356051773,23.29945788,23.63753456,10.48350781,5.807787672,4.790132605,9.380147606,29.76225066,4.013829529,23.9552781
16370,00:47:30:23,00:47:32:19,5266645664934403562.xml,939,"No.  We have a row and you go back for a ""special goodbye""?",22.20176011,15.67341317,43.79641443,3.161108784,13.35659409,28.93366283,3.395199031,7.057587221,8.859261274,4.218751006,24.64376354,0.5717664585,23.93975258
16465,00:53:55:08,00:54:08:04,5266645664934403562.xml,1034,"Help!  No, listen, no, seriously...  This is all true!  So remember  the next time you spill a bit of red sauce, think of my husband... And you wouldn't want that  on your bacon, would you?",22.19505906,0.1817815311,3.740231451,0.140969492,16.150199,24.58206567,38.06745112,0.09514896898,1.477324683,0.2461831807,30.12281156,0.07697077934,23.93568754
19090,00:03:11:18,00:03:37:01,5271844722846213628.xml,60,"Don't usually see you behind the bar.  No.  Roxy's having a bit of a hissy  fit upstairs.  On your own, are you? Now, don't even go there, Suzy.  All right.  Erm, can I have a pint  and a vodka and tonic, please? Oi.  You reckon the kids'll  be all right? Always fretting about something!  Why don't you try paying me a bit of attention?",22.18929231,6.085521594,27.97131687,5.980177447,17.7455501,41.66889942,4.466200992,1.965554398,4.162248261,3.25140696,42.89486337,0.5452431738,23.92178625
22488,01:16:26:02,01:16:26:18,5274434588125702436.xml,1395,Thank you!,22.1725598,6.663047194,11.16344839,2.8659578,36.31155038,14.78872401,15.37245214,1.01913243,18.80335003,8.215040937,32.90714931,4.738906026,23.92120808
16427,00:50:47:18,00:50:50:21,5266645664934403562.xml,996,Thank you!,22.15055227,6.663047194,11.16344839,2.8659578,36.31155038,14.78872401,15.37245214,1.01913243,18.80335003,8.215040937,32.90714931,4.738906026,23.91825169
7567,00:53:56:23,00:53:58:19,5253646087419594905.xml,958,"What did I tell you, eh? ",22.14918584,5.797850929,15.74297592,7.376337312,33.12741584,24.15475887,8.718878776,2.517334528,8.612166122,5.063102692,29.88929224,2.500349879,23.91787767
11675,00:53:15:03,00:53:17:07,5258818087037440299.xml,1044,You won't get away with it.,22.14691788,14.65158732,15.01685232,15.206885,24.81991178,29.92344886,9.372843057,8.85869889,0.796006294,5.10350883,25.97527552,5.088543296,23.91100526
21584,00:27:50:24,00:28:02:04,5274434588125702436.xml,491,Cos I've been told one thing and it  don't seem to fit with anything else. Do you think you could help me?  OK.  I know me and your mum... I know things got nasty.  But I never thought I was pushing her to the edge.,22.1464932,4.046038557,9.288957492,2.378026698,54.68150103,29.17014587,10.66328138,1.056268556,0.8112103958,2.67822912,37.42841434,1.68893829,23.9060849
21834,00:41:04:02,00:41:05:15,5274434588125702436.xml,741,She's better than she was.,22.14647233,6.644261152,10.27661584,1.154699547,21.3069663,34.46948689,17.58844554,3.056863882,13.87632251,9.535922259,43.52510405,1.676430255,23.90579879
18033,00:25:58:01,00:25:59:22,5269245838135402929.xml,497,"Better luck next time, eh? ",22.14482576,7.967680767,13.45202178,2.973524775,33.65292227,46.13255268,4.615232348,2.712800689,2.139550187,0.4108729307,36.5984807,1.249221861,23.90379459
1481,01:18:18:17,01:18:20:21,5245830105934359183.xml,1482,He's not gonna sue.,22.14267999,16.70244342,12.30751231,4.118755035,30.16108793,34.31103861,6.012692302,7.099332556,6.18473947,7.014846951,25.02462602,0.4819435254,23.89609963
15941,00:26:09:08,00:26:11:00,5266645664934403562.xml,510,I can't do no lifting.,22.13268578,5.211948298,9.254550785,8.676430643,26.80327848,49.68343115,4.273100942,6.378151536,3.252352774,5.826646462,34.46040511,2.070315182,23.88703376
4439,00:05:55:00,00:05:56:16,5251033029316736209.xml,123,"It's a bit downmarket  for you, if I'm honest. Oh, right.",22.13035226,10.74645089,11.89568177,7.597865246,22.87049863,32.08095419,10.60922593,5.076477073,3.721239455,8.286093324,26.12610674,2.407653779,23.8867119
18038,00:26:18:05,00:26:20:10,5269245838135402929.xml,502,Oh!  Lovely.,22.12737352,5.902862951,9.766579494,1.881059082,19.18872607,16.15738234,27.36390531,5.875853032,24.82223511,8.628211096,33.19371867,5.810921788,23.87776077
443,00:25:48:18,00:25:50:01,5245830105934359183.xml,444,"Good, good, switch over, let's go! ",22.12671787,5.98455178,20.95516339,6.923915304,22.72660536,18.33904332,12.14832738,2.346721325,21.61344543,5.166277215,28.285887,3.944309056,23.86288047
4639,00:16:31:22,00:16:35:02,5251033029316736209.xml,323,"That ain't gonna happen, all right?  Trust me.  But she thinks she's got a future with you.  Course she does.",22.12585807,7.509232789,15.14931276,4.891209975,11.12962984,32.93945342,27.24978626,1.953901898,8.244620338,2.247763071,30.90125299,5.263622999,23.85136187
21197,00:05:00:16,00:05:06:01,5274434588125702436.xml,104,and I'll double it.,22.11480439,3.246604048,9.184461758,4.497385249,32.0753215,25.96496499,12.57382184,2.417238101,12.8874658,6.169082746,27.20601916,4.753864408,23.83863628
23087,01:52:30:03,01:52:40:24,5274434588125702436.xml,1994,Subtitles by Red Bee Media Ltd,22.1010536,9.882354915,10.43750204,8.445051223,30.36075935,14.00472772,11.10654995,6.561386004,10.40734448,12.24148393,21.65133524,5.983484387,23.83622974
4214,01:49:42:01,01:49:43:19,5248439298566680341.xml,2134,No more skeletons in the closet.,22.09940851,11.59703548,15.82144216,2.958764445,17.9618791,13.35315549,22.07528651,4.999322161,19.6086967,16.68811709,24.24658585,2.61700809,23.83490056
17671,00:05:46:20,00:05:48:01,5269245838135402929.xml,135,Chop chop!  Come on.  HE SIGHS,22.09937274,6.656988233,25.71050867,2.609812371,24.69451046,31.04802191,5.286439508,3.936848201,12.60641992,0.9058244806,38.68111706,2.718477547,23.83261174
3111,00:52:18:23,00:52:31:10,5248439298566680341.xml,1031,"RINGTONE  Auntie Peg. It's a shame we're so busy, cos I  would've have answered it otherwise.",22.09472954,2.29480543,4.680915102,1.821025478,59.37994051,23.82635707,2.455963381,1.610426828,3.958873115,4.753205627,39.47320652,1.04025051,23.83146733
4859,00:27:24:20,00:27:25:16,5251033029316736209.xml,543,I got it off your boyfriend.  Phil?,22.09089994,0.4448791887,10.20655684,5.939676426,39.83174694,46.30630338,0.7061127573,1.551513001,5.91977343,0.633406844,42.02125549,0.2510710061,23.82016927
18642,01:04:41:22,01:04:49:04,5269245838135402929.xml,1106,So she did it...so what?  Why do you  have to make sure she gets punished? And her kids keep suffering...  why can't you just withdraw  the statement and let them be?,22.08019644,16.41518557,16.16606809,10.09412268,18.23148724,48.89640218,15.33516645,0.9248804618,0.1275347325,1.343785375,37.12537503,1.435160935,23.81795943
21126,00:02:10:10,00:02:13:01,5274434588125702436.xml,33,You don't have to tell me  if I guess right or not.,22.07103819,7.674217649,15.30333467,6.764837377,21.84157509,20.16415223,13.39254826,2.965435043,10.28890014,13.32137212,29.27626634,7.149339318,23.81674945
3166,00:55:44:23,00:55:51:08,5248439298566680341.xml,1086,"Yeah, yeah, it really looks like it.  Four days I've been out,  and it seems like them 12 months meant nothing.  Tony, why are you being like this?",22.06822783,3.864046182,16.41471982,16.37109607,14.87179461,42.53016913,4.539611936,30.47918463,1.886377651,2.277611867,25.70598912,0.3899437934,23.79632592
9863,01:07:19:10,01:07:21:09,5256228221757951173.xml,1152,Or so I thought at the time.,22.06291854,11.21661539,13.76571335,7.529293031,24.02119043,39.35037118,8.90642181,6.126332745,4.91256807,3.638878539,34.40389848,2.462169677,23.7912029
14351,01:20:08:03,01:20:09:02,5264050645694159353.xml,1502,You're bluffing.  Am I?,22.05070555,10.23186342,16.8138659,7.361982062,19.48882744,36.92463756,8.148853481,8.463196754,6.691176742,8.49590309,30.8946991,3.616917729,23.77576232
13710,00:42:50:21,00:43:01:18,5264050645694159353.xml,861,"So you passed?  Naturally. Nice one, mate. The kids made me put 'em in.  Right, well, um,  I've got to go, so... All right. Maybe we'll have a drink later?  Yeah, all right. I'll see ya later.",22.04823345,6.117718935,8.201971725,6.014726646,22.74993199,25.74406868,7.4185431,17.99605766,4.812605157,6.451469734,40.82815933,0.3768034652,23.77537042
7541,00:52:29:16,00:52:50:06,5253646087419594905.xml,932,"You know, I'm never not gonna be  part of his life. You're his dad.  I was gonna make an effort  and buy a bottle of bubbly. Archie, have you got a cold bottle  of bubbly, please, to take out? Yeah, we should have.  I had Ronnie in earlier,  getting the works. She got a big night lined up?  Thursday.",22.03359157,1.989012135,2.77375076,4.93876259,49.81916678,23.96885216,21.92113549,1.090763558,6.750554815,2.448851969,41.569803,1.964202374,23.77349436
6026,01:27:53:01,01:27:58:17,5251033029316736209.xml,1710,Peter!  What happened?,22.03316242,3.092550609,10.42604767,6.109657735,33.74418604,35.99215978,6.676808,1.871013008,2.161296867,1.137900772,32.77140594,0.3545695543,23.77319336
4671,00:18:16:08,00:18:17:18,5251033029316736209.xml,355,"Oh, I'm so happy for you,  Mrs Branning!",22.0329836,1.941746391,2.704006061,0.5356874904,0.1761441927,1.00877239,44.08392906,0.1945266132,35.85427612,20.97076535,40.81049871,23.39566469,23.76877666
68,00:04:13:01,00:04:15:02,5245830105934359183.xml,69,"Of course it matters.  As long as it's healthy and everything's OK, fine...",22.01569527,5.429347523,11.43056698,1.574098567,15.78621599,23.6723583,17.16209501,1.831363134,13.01429942,8.002564386,40.99855256,13.6467886,23.75658453
16640,01:03:35:06,01:03:38:21,5266645664934403562.xml,1209,"come on,  what is it?  Everything, Mum! All right?  Everything!",22.0136866,2.19900341,10.30700296,2.863498919,46.05981964,17.00442845,12.5779897,0.9560438767,13.96860659,2.630016413,40.01306701,2.786388397,23.75481129
3544,01:12:22:08,01:12:24:06,5248439298566680341.xml,1464,"I'll find it a good home, I promise. ",21.99881971,9.145889819,6.791165024,1.965030698,24.42216673,35.80560231,13.35846484,0.4791104207,10.22559464,16.57669276,36.73324847,1.814227253,23.75448793
