,transcript,filename,unique_id,begin,end,extramarital affair,get divorced,illegitimate child,institutionalized for emotional problem,serious accident,murdered,attempt suicide,blackmailed,unfaithful spouse,abortion,score_max
634,"And you know it.  Stop kidding yourself any different.  Kendra.  Your job -  the sole reason I employed you,",5269245838135402929,720_5269245838135402929,00:40:26:19,00:40:42:10,-0.1274438100703261,-0.20003659293878603,-0.31417218829894655,0.21028034228002612,-0.06548989071954679,2.8850117453879554,0.3278087431852216,0.6914081254943444,0.6152474652591725,0.08870542798228791,2.8850117453879554
636,You sure? ,5264050645694159353,1759_5264050645694159353,01:34:48:06,01:34:50:20,1.7105584539437095,2.032699957592272,2.569404944113479,1.5859514363134406,1.9784432929063012,2.8771832680550267,2.8089019343429946,0.6966781001449828,0.7727340267900961,1.0470950068857223,2.8771832680550267
638,"You've seen Max, haven't you?  All right.  I went and had a word,  but he didn't answer his door.",5264050645694159353,376_5264050645694159353,00:18:10:04,00:18:16:10,0.10321609952434438,-0.031598169514146124,0.08168470896185424,0.20141887404966505,0.5314990034819149,2.872782500035267,0.801859393414084,0.022898429378916788,0.4595929629318495,-0.20445954424034504,2.872782500035267
641,"Back still manky?  Yeah, I'm working on it. It's the first game of  the tournament.  Let's show 'em what we're made of. I told you!  You need half an hour in the salon. You'll feel great, I promise. I don't want a massage.  You should've heard yourself this morning.  Moaning and groaning, not in a good way.",5245830105934359183,1057_5245830105934359183,00:57:32:07,00:57:44:08,-0.45157649626351515,-0.3542684721512755,-0.3255300379210494,0.33628349740267255,-0.20541276622249885,-0.23643197919356948,-0.36921144478148776,2.8378956240632305,-0.3026872523309407,-0.3346385467425868,2.8378956240632305
642,"I feel so guilty.  Well, that's it, innit?  It's not your fault.",5248439298566680341,968_5248439298566680341,00:49:26:00,00:49:28:01,0.4791317341355308,-0.10868113180294708,2.835079249791131,2.73343537462137,0.030296592512907974,-0.14722085185757391,-0.0675081279040951,-0.35925423491060116,0.16419379048382393,-0.2015828251572005,2.835079249791131
643,Is Tanya in? ,5258818087037440299,1354_5258818087037440299,01:07:11:17,01:07:15:11,2.8279251926454374,-0.21556290487351268,0.15020471396346105,2.757222318937221,0.8002909512976812,1.4860338063578153,0.24342723513449402,0.22240198022667912,1.4876869598391678,-0.21746024621372598,2.8279251926454374
644,Might be a while yet.  What?  Till he gets out. So?  Tanya might get an early release.,5271844722846213628,1681_5271844722846213628,01:30:03:04,01:30:14:05,0.10292179810867232,-0.12219087143552694,0.3446504570990373,2.825229628531141,1.0234886451934158,0.2801210239219582,0.28309357471435476,-0.19287976603215845,0.46830717833742663,0.02554968832309328,2.825229628531141
648,You didn't threaten him with a gun?  You didn't nearly kill him? No.,5264050645694159353,1962_5264050645694159353,01:45:54:07,01:45:57:00,-0.3647249242943314,-0.24814543012376994,-0.337184519572446,0.52473399817927,0.47179791514766534,2.451075644713629,1.1071957186000425,2.8108752133609087,0.2817010356567378,0.6092120676644677,2.8108752133609087
667,"We've gotta find out  what he remembers. Well, the doctors said he  probably wouldn't have total recall. That don't matter, does it?  Not to  Max. Yeah, but Tanya's admitted it.",5271844722846213628,1800_5271844722846213628,01:37:14:01,01:37:22:09,2.7126817388806153,0.3858719696520643,0.3346768750374516,-0.21822294577733642,2.1716243188146214,1.7780185164648943,0.8393979819442409,0.36791863629364646,2.574715634949074,-0.1394623264809105,2.7126817388806153
676,"Tell me, Jack. ",5248439298566680341,1951_5248439298566680341,01:38:25:06,01:38:30:18,1.0501338730261116,0.3342891721485969,0.8932726116576223,1.7833894995296908,2.2797406746534135,2.686073668792982,2.331432014788607,1.9360749089320557,0.6061764068666968,1.2349740907262987,2.686073668792982
677,Should I tell her why?  No.,5253646087419594905,1643_5253646087419594905,01:32:28:12,01:32:31:19,0.7313995026994619,0.5081846092867381,1.9406916660685365,0.14166170465492292,0.5761036540506864,0.41017730152320286,0.630659124682829,0.0066275167618909695,0.8869740997165889,2.685863544007311,2.685863544007311
687,"Why did you go and see Ronnie?  All right, I didn't.",5264050645694159353,1696_5264050645694159353,01:31:36:24,01:31:38:09,1.2427636737677052,-0.30090790101157794,-0.3038024688593987,0.2555769611688825,-0.0807402340713011,-0.17139028748757767,-0.2911443881486554,-0.12945013748315182,2.6208947084618033,-0.3292616344171481,2.6208947084618033
694,"Someone's gotta be there when  Max wakes up. No, no, sorry. Well, I can't not show up,  as much as I don't want to. Yeah, well, um... ",5271844722846213628,1531_5271844722846213628,01:20:23:19,01:20:33:15,-0.43686168316887913,-0.35861361636937966,0.6741234950639128,0.34291555342836905,2.5926938100263226,-0.12424563390108044,-0.16936075910637818,0.05224482225398756,-0.4178965816086166,-0.34375942527331466,2.5926938100263226
700,Are you still leaving? ,5264050645694159353,1271_5264050645694159353,01:06:45:02,01:06:46:17,0.09666449153127363,2.562678964681271,-0.19878684688548626,-0.11929708637377388,0.49399653265057675,0.48412616383054646,0.24329123763333363,0.0875845809181178,1.961051922512591,-0.12619789686262736,2.562678964681271
713,What? ,5248439298566680341,881_5248439298566680341,00:45:51:02,00:45:52:24,0.5018647662112207,0.03627677599584846,1.924760567083909,1.248042093493051,1.261651173225617,2.4762838958964455,0.9571836773554978,0.5237372834367605,0.5283447475793648,0.364705314679281,2.4762838958964455
714,What? ,5248439298566680341,176_5248439298566680341,00:09:50:12,00:09:52:11,0.5018647662112207,0.03627677599584846,1.924760567083909,1.248042093493051,1.261651173225617,2.4762838958964455,0.9571836773554978,0.5237372834367605,0.5283447475793648,0.364705314679281,2.4762838958964455
720,"You are unbelievable,  d'you know that.",5258818087037440299,1940_5258818087037440299,01:42:54:00,01:42:56:00,2.436444773342608,0.5234787754746381,1.3247251695194338,1.9609354729634092,1.0111405740427426,2.3519966991862895,2.336010131307642,0.4461392041855457,2.203048665722282,1.3949721792958292,2.436444773342608
729,It's OK.  How could you?  But are you serious about telling the girls?,5258818087037440299,983_5258818087037440299,00:49:30:01,00:49:32:03,2.219037415644357,0.5763814317505419,2.397575303416318,0.9715012625702892,0.8341226524500274,1.5436000626676494,1.0345612899919798,1.1915527442441347,2.343915525862796,1.205186496747042,2.397575303416318
730,Those poor children.  What have we done? ,5269245838135402929,870_5269245838135402929,00:51:12:18,00:51:16:13,-0.0017140645494165387,-0.17136553200388532,2.3885952383617703,-0.1025988838436061,1.7654704943880566,1.6651447931096894,-0.12072752721365408,-0.2342473410145107,-0.2520237462262287,1.6527672863308538,2.3885952383617703
731,Tanya! ,5245830105934359183,198_5245830105934359183,00:11:38:20,00:11:41:14,2.3874052022846537,-0.16143132665788934,0.4555224627105535,1.122796835314169,0.6683578715912253,0.7702389047201489,-0.019602827336706662,-0.1471344781070794,0.5406587872956787,-0.27136829162888665,2.3874052022846537
732,I'm not going down for you.  Just make sure they haven't got anything on me.,5266645664934403562,96_5266645664934403562,00:04:38:07,00:04:40:02,0.27125367321449867,0.9161442452008902,0.16945695029129826,-0.14060771520320267,0.07979880441981055,0.028426771210600922,1.253187131841475,2.3873842115557316,1.564003192220705,1.1531440972546532,2.3873842115557316
734,Are you gonna come with me?  I'll be along in a minute. I've just gotta sort something out.,5264050645694159353,319_5264050645694159353,00:15:14:18,00:15:23:07,0.3770335511962989,2.379265514247436,0.18686475254958676,0.22513515567001183,0.8776910348460666,0.6963264438272895,0.11192271345410561,0.641389409200598,0.1025938101886743,1.8714385378705352,2.379265514247436
737,Not really.  It's Abi.  She still upset? ,5248439298566680341,1348_5248439298566680341,01:07:34:11,01:07:38:16,-0.11084798089819708,0.4096939787671004,1.613186639036373,0.9193655101687961,-0.23196356376329633,0.597125798048539,0.35167333978728876,-0.20562102717553135,0.15054747602446902,2.3708667257020495,2.3708667257020495
741,"Aren't they gonna start asking  questions when the furniture goes? I'll tell them when I'm ready! Oh, when's that gonna be?  I don't know!  It's all moving too fast! Will you stop pushing me? I mean, two weeks!  I've barely got  my own head around it yet. I don't even know what I'm doing  about schools, or the salon. That's before I tell them they're  kissing everything they know goodbye. As long as it IS goodbye.",5258818087037440299,423_5258818087037440299,00:20:28:05,00:20:51:03,-0.2759222757712494,2.361816894872649,0.2961508916666978,0.48968072353190195,-0.09360561126537273,0.4761128949886405,-0.05595617426290016,1.1960594425804085,-0.4079555840415615,-0.1477422711584119,2.361816894872649
747,"Well, let's just say I  had a little tip-off. Cos you'd know all  about them, wouldn't ya?",5248439298566680341,1819_5248439298566680341,01:30:20:20,01:30:26:03,1.096172377756812,0.8050042397131896,2.333852956117337,-0.12657201479060107,0.2414030925875267,0.3058134954131216,1.4957682995724368,0.27223941722953066,0.49785042317802447,1.442963831778605,2.333852956117337
748,"This isn't just about you.  No, this is about us.",5258818087037440299,603_5258818087037440299,00:29:37:01,00:29:40:03,1.124240437288694,1.1938136159976451,0.5122090502016924,2.2332996308758486,2.2026144709168567,1.6575139428591303,2.327884991695598,1.7025450112665712,0.37677421056006816,1.5439998613032013,2.327884991695598
757,"Come on, think about it, Tan.  We could be across the Channel before  Max can do anything about it.",5251033029316736209,50_5251033029316736209,00:02:29:07,00:02:32:03,0.6127108505186192,0.17600578451692084,0.7591636926639754,0.03605921929228077,2.2762968991533197,2.1163048750129567,0.619475897339977,1.1237207019329136,0.6583522488148741,0.4056165613911674,2.2762968991533197
760,"A couple weeks ago, he had a gun.  He said he found it...",5264050645694159353,592_5264050645694159353,00:29:35:12,00:29:40:12,-0.516904143713838,-0.3857211102376935,-0.4559711673557778,-0.5391977842708897,-0.046848803419546045,-0.0826316692929966,2.266820812032414,-0.0014573250251034616,-0.46154176349601406,-0.32597361162693655,2.266820812032414
769,"Can I get a cup of tea to take away,  please? Course you can. I'll come back and get it.  All right, Jack?  Yeah?  Look, Max, about the other night.  I don't wanna fight. Right, I'll remember that.  Max.  It's just a little bit weird, you know.  You and Tanya. We didn't set out to hurt you, mate.  Yeah, right. We're brothers.  That must mean something. It does.  I promise.  Get us a cup of tea, please.  All right?  Phil. It's here.  What, the part?  I want cash.",5245830105934359183,1180_5245830105934359183,01:04:29:06,01:05:25:21,0.7465978742948485,0.008328161164921046,2.0416271114614286,0.9449672123324212,0.1413005365908192,1.3728832692611206,0.09705742969646147,2.232562180668581,0.40090309686579956,-0.1136032251251531,2.232562180668581
773,can I go and speak to the headmaster  cos Abi's in trouble. Yeah?  And?  Are you gonna tell him?,5248439298566680341,847_5248439298566680341,00:44:09:15,00:44:12:21,1.3142049507348685,-0.3705759636290596,0.49749542842430255,2.1179070329659058,2.2303701767812507,-0.016846265618850616,-0.07073128314428759,0.2570017405914106,1.5237617537771093,-0.14060602969458702,2.2303701767812507
774,We had a brief word.  She wanted to know about the arrest.,5264050645694159353,1690_5264050645694159353,01:31:19:06,01:31:22:06,0.09254583846078537,-0.2040272015601475,0.36291100556227596,0.6778557313495871,0.568744817795154,0.8583173563729105,2.229862273815608,0.11205863801943838,0.3252675970457414,0.07875528033625076,2.229862273815608
783,"Wives included.  You might even know him, Jack.  Being in the same line of business.",5245830105934359183,1561_5245830105934359183,01:24:05:08,01:24:09:08,0.931115543888178,2.2079296205428482,-0.26819742475767705,-0.30633204440151657,0.12964158119887964,0.11847290268158034,0.6916995855333333,0.046037242748049816,-0.17396533735788752,-0.06283570756836472,2.2079296205428482
785,"Well, I'm glad I've been  able to help. You'll be back.  Soon.  Frumpy hair and big glasses.  Yeah, now I remember you.  DC Samantha Keeble.",5266645664934403562,418_5266645664934403562,00:21:41:15,00:21:55:01,-0.011062319365831911,0.47873368432227636,0.26531667174802437,-0.2694632420242369,1.3828400090051973,1.1434436596778363,2.2044690672288567,-0.06962794816321938,-0.04185846722423809,0.14980647904571248,2.2044690672288567
800,And the only one whose word matters  is the one who ain't behind bars.,5274434588125702436,331_5274434588125702436,00:19:16:10,00:19:18:11,0.6264691324745273,-0.13434915485455512,-0.2995768571630718,-0.40084316034993805,-0.060612828045106884,-0.26231548807540533,0.8532639419863393,-0.02322777363875131,0.8456637450404703,2.1589840271088336,2.1589840271088336
809,So whose gun was it?  It was Max's. ,5264050645694159353,1264_5264050645694159353,01:06:25:23,01:06:30:10,-0.4946959467576662,-0.38311270678049203,-0.4600035330114847,-0.21092279851865106,0.5073476030476328,1.229118055973631,2.1350851765553,0.19162713826090114,-0.4547662019065182,-0.3095537937789856,2.1350851765553
812,"How many times have I told you  and Lauren? Sticks and stones,  but we do not hit!  Ever!",5248439298566680341,862_5248439298566680341,00:44:44:19,00:44:48:18,0.4092843355834768,0.5919408355999503,1.755010588173921,0.17237500804864955,-0.2166880065031734,0.2056433563648329,0.9320535953207967,0.7527833409369795,1.5473299482549787,2.1314213511772993,2.1314213511772993
814,"Jane?  It's Jack.  Tanya's got her mobile switched off. Can I have a quick word? She ain't?  All right, my mistake.  Selena, it's me.  Listen, I've got some cover,  so I'm on my way over now. You pick this up,  give me a call, yeah?",5248439298566680341,1831_5248439298566680341,01:31:14:21,01:31:39:19,1.1007649311455594,0.18073093317540095,-0.09264072342729777,-0.4159735395255252,0.5037717822956121,0.8500607549412698,0.33530673232133656,0.46426405441933405,2.126368601865101,-0.2224855667516982,2.126368601865101
819,"No Tanya?  No.  And I wonder why?  Don't be like that.  Look, Jack,  can I talk to you a minute?",5245830105934359183,1813_5245830105934359183,01:38:36:18,01:38:44:18,1.7384322366094325,0.9078993726804352,0.7983712876731092,-0.09918023262280051,0.39669309310212086,0.2521287097054068,0.5952428877978645,0.057949382049755874,2.1023924946748807,-0.08610244261752917,2.1023924946748807
827,"We need to interview you  separately, I'm afraid. Fine.",5266645664934403562,2023_5266645664934403562,01:49:57:23,01:49:59:13,0.789841876174411,0.5217636723990303,0.10119719567587808,2.0890338727228146,1.5385540411231093,0.4495846850522431,1.4174724989150045,0.32106974187748594,0.32236748173130914,0.39395809755255046,2.0890338727228146
828,"I was a 14-year-old kid,  what was I supposed to do? ",5258818087037440299,1638_5258818087037440299,01:22:22:23,01:22:29:21,-0.44262698935496153,-0.3734313233486979,2.0841235045754534,-0.5299299275127879,0.20236657095314173,-0.11722742760586456,-0.3161456497924358,0.1161382617524848,-0.5175084985650902,-0.34178407762868657,2.0841235045754534
841,You... ,5264050645694159353,1094_5264050645694159353,00:56:02:01,00:56:05:03,2.0384423905854963,0.2358085382756712,-0.17111523253485406,1.4010924981238548,1.4119675428547747,1.3512313547777295,0.6514257165278705,2.0060823027340136,1.2259144062061034,0.2560829867316244,2.0384423905854963
851,"Yeah, course.  No problem.  Thank you.",5258818087037440299,1587_5258818087037440299,01:19:31:04,01:19:33:04,0.49752594368714753,1.9885885232320053,1.248108246015561,1.2711572012033592,0.05696943898691614,0.2999479779388837,1.4737992796260335,-0.025280670641943625,0.271939622091356,1.1540475645599129,1.9885885232320053
856,It's like a pack of cards. ,5274434588125702436,135_5274434588125702436,00:07:17:18,00:07:20:00,0.1258603629046095,0.7364150865417384,0.36073871600200386,0.28686730162730506,1.514077974241642,0.6823746509429168,0.5166695963156611,1.9745807575274847,0.779117204895599,-0.0037679266947664033,1.9745807575274847
857,"What's all this?  Man down is it?  What d'you want me to do, call for  back up? Just my manky back.",5245830105934359183,504_5245830105934359183,00:29:01:06,00:29:07:12,-0.3130646976700784,-0.3246135295674664,-0.2479093816496187,0.0486924857599635,0.5460817601920976,0.15890866012634927,0.26024372869786905,1.9728636890408005,-0.3014295393870604,-0.31765825356233507,1.9728636890408005
885,"Yeah, I can see why he liked you.  Yeah, and I can see why  Tanya likes you an' all. Cos you ain't that far from Max...  same old bully-boy mind games,  shifting the blame onto someone else.  You want to talk about guilt?",5269245838135402929,1110_5269245838135402929,01:05:18:19,01:05:32:18,0.3239859890179353,-0.21165670261214153,0.7583107269619326,0.1065306094889493,-0.08731071821865134,0.4573402916431158,1.4320115525803574,1.8327699707729124,0.4634632955146671,-0.06715645630138899,1.8327699707729124
886,"I went to see him, all right. ",5264050645694159353,1732_5264050645694159353,01:33:27:17,01:33:30:19,-0.23046959083104718,-0.2778124383838713,-0.18189561274332808,1.8201782133572075,0.7378125700476192,-0.11957991995173603,0.15936655777154476,-0.11482463998409817,0.005876996489860175,0.006139997124065244,1.8201782133572075
887,"Sorry about that.  I just needed to know how you  really felt about him. You know, what angle to play. ",5269245838135402929,1121_5269245838135402929,01:06:01:00,01:06:09:11,-0.2201964800037536,0.2664679523353794,0.5139238346551815,-0.009860754435179222,-0.21433812176589198,0.650260114231807,-0.10669093152626749,1.809223069077288,0.30680589129466906,-0.08610792342174371,1.809223069077288
899,"Yeah, you said earlier, I don't like  it. So what was this junk? Well, books, photos, dirty mags.  You sure it weren't Keith. It was all this  weird personal stuff.",5245830105934359183,859_5245830105934359183,00:47:01:12,00:47:09:19,0.25942908926853986,1.7545110625729194,0.43682438337596347,0.7456620392831528,-0.2735069256795037,0.48842180239205624,0.07526784353216324,0.5323205732997226,0.8583450567191963,-0.3368905578118011,1.7545110625729194
909,"Ah, there we go. ",5245830105934359183,527_5245830105934359183,00:30:45:04,00:30:48:03,0.17539923210543132,0.7323957312817786,0.28015811399903434,0.9327408181697677,-0.16946082424926587,1.7184261411257162,0.3712429993534183,-0.08684595877391244,0.31766422880516426,0.5530201224549133,1.7184261411257162
910,We'll just have to keep it from  the girls a bit longer. I think it's a bit late for that.,5258818087037440299,1116_5258818087037440299,00:56:35:05,00:56:38:07,0.9975000150232668,0.30063759595440603,1.658600294843128,0.06826318096217976,1.5291203868037115,1.715564555303485,0.873643897901105,1.1194982846050574,0.3226450860073479,1.1920606918116725,1.715564555303485
911,"I was counting on you.  Yeah. Yeah, and I'm counting  on me to stay away.",5271844722846213628,1237_5271844722846213628,01:04:10:08,01:04:16:00,-0.16210153310195682,0.20739153784703523,-0.1993124326738396,-0.05461887198138692,0.11676646989969791,-0.18477737456669885,-0.02808495436317552,1.7074433773656732,0.3766053041628348,-0.08855131642167627,1.7074433773656732
912,"So I take it you two don't get  along, then? How long's the name-calling  been going on?",5248439298566680341,873_5248439298566680341,00:45:10:10,00:45:18:09,-0.5062797255175459,1.7045310440141632,-0.33152808864053523,-0.33734173160995284,-0.2917723201095197,-0.26109240946232104,-0.36780307399126705,-0.33362518708275896,-0.4292266421094756,-0.3138292717903563,1.7045310440141632
918,"Me too.  See, it's always better  to persuade people with words.",5269245838135402929,1123_5269245838135402929,01:06:12:22,01:06:17:07,-0.1220754273542178,0.10505501146993548,-0.15738728074343952,-0.45150189387364104,-0.22806694536484515,-0.25167955377264933,-0.04559920043737828,-0.19443829677563457,-0.18107104456333156,1.6907299324911627,1.6907299324911627
920,"I couldn't bear it if she lost  the baby. Look, I'm sure that ain't gonna happen.",5258818087037440299,1581_5258818087037440299,01:19:16:09,01:19:18:24,-0.29695113855386374,-0.3925234248802367,0.18108488194019626,-0.32027475553667245,-0.2181411851097012,-0.2770850648827093,-0.12223690181976232,-0.2103805648727547,-0.4247261292736763,1.6844525366535492,1.6844525366535492
922,Why didn't you tell me? ,5266645664934403562,1685_5266645664934403562,01:31:07:22,01:31:10:11,1.1391758424468215,0.8455358698623975,1.1628075785322185,0.5503079845860024,0.9827886772415536,0.7259372966832071,0.7467166249783121,-0.011492808487024395,1.6713650870080456,1.1374679875792446,1.6713650870080456
925,"Is she in?  So you got the letter, then?",5245830105934359183,196_5245830105934359183,00:11:35:14,00:11:37:05,0.4014283266535026,0.16784525556344904,0.1166688140798897,1.6533932778823297,-0.15304816618412936,-0.02828520638132334,-0.004936959978761057,0.6773685435623619,0.3069401777938062,0.4020479809207437,1.6533932778823297
926,"No, it's never too late.  Not if you really want something. And when you're alone with Tanya...  at night...what about then?  You made your choice,  all right?  I've made mine.",5258818087037440299,1690_5258818087037440299,01:25:48:20,01:26:07:17,1.6508415714520535,0.29536715282326087,0.1366954727334493,-0.14540653620986121,-0.18137262716165287,-0.07471189979323882,-0.07685490689159301,0.22016397868764778,1.5125434015809773,1.4133256618300398,1.6508415714520535
938,I'm sorry about  the way I treated you.,5258818087037440299,1650_5258818087037440299,01:23:22:18,01:23:29:21,0.544818672159056,0.9835660512552721,0.7169017956105995,1.0865193232249126,1.1130906963110496,0.0675127560567167,-0.09821622868100342,-0.21240239342310704,1.6065344896383777,0.37713743730228727,1.6065344896383777
946,"If you've got something to say,  you say it now.",5245830105934359183,1828_5245830105934359183,01:39:17:21,01:39:21:03,0.1280522446445867,0.9269017422200787,-0.1043547711022127,-0.25434448390737735,0.0247003101176172,-0.09101706789361053,-0.09970318611659068,-0.36841208122912306,-0.06279877490313947,1.5887999549528375,1.5887999549528375
950,She obviously knows what she's doing. ,5274434588125702436,127_5274434588125702436,00:06:52:05,00:06:54:02,-0.4844318241215489,0.21822338178649492,-0.4645255958234861,-0.5610419541001681,-0.2982446027095555,-0.24153199308795034,-0.10394220074864853,-0.3409261335521529,-0.5136006431734663,1.5794016738101129,1.5794016738101129
952,"Yeah, I am.  I'm just stretched  at the minute. And I need you to step up. ",5271844722846213628,1330_5271844722846213628,01:09:21:01,01:09:27:03,0.04925743161839299,0.5750485120326526,0.3041514875281386,1.4385392322937174,-0.11538512862086292,0.30132613820778775,-0.021529185418988864,-0.08402495725084688,-0.15808991001894038,1.5735403863977333,1.5735403863977333
966,Now whatever that girl said  to Abi is one thing. How it gets dealt with is another.,5248439298566680341,966_5248439298566680341,00:49:21:24,00:49:24:12,0.6085596255626755,-0.2702120732871187,0.4834244209684986,0.044929842877771985,0.3793620433809524,-0.07981709630505032,-0.2429773369848293,0.4854391176522072,1.526125798247108,0.4167062475608367,1.526125798247108
969,"Why would anyone pinch a medal  and leave all the other stuff? I dunno.  To get at me? Now, you sure there wasn't anybody  with you at any time in that place?",5248439298566680341,185_5248439298566680341,00:10:12:24,00:10:18:07,-0.5024529258175412,-0.33950177036170665,-0.4210514366194463,-0.3544876726212299,-0.16635120088857747,0.01029961384130763,-0.3041441475166004,1.5146689455174678,-0.40776024234170577,-0.3709637147526173,1.5146689455174678
982,"Sort of?  It was his fault, innit? Here we go. How long's it gonna take? He's just gotta get over it, that's  what he's gotta do.  Stop winding people up all the time... Shhh! One spray and the pain  just disappears.",5245830105934359183,1491_5245830105934359183,01:18:49:19,01:19:00:09,0.2501899708835176,-0.15677803831660372,0.788002830341844,-0.0441034888467852,1.4882685005686955,-0.13824411703257647,0.3331362199162513,-0.29907717248576415,0.23725903165826717,-0.1672579185626006,1.4882685005686955
983,I want you to stay. ,5264050645694159353,1839_5264050645694159353,01:38:30:21,01:38:32:20,-0.34749353105347386,-0.3964839154244819,-0.22554423755380149,0.6945157310797121,0.4908199390147504,-0.2618495576102268,-0.3029891992234463,1.4873613615483556,-0.3157093603512519,-0.20162661750403307,1.4873613615483556
984,Let me hear from her.  What sparked  it off? It's my daughter.,5248439298566680341,864_5248439298566680341,00:44:50:20,00:44:53:13,0.2593180150161135,-0.1793441119403149,0.651747376113463,-0.32828979037763645,0.4857366384384712,0.5979452373529591,1.4871120899594064,0.14036302484182875,-0.293617242211777,0.3861863171763351,1.4871120899594064
987,"Just go.  OK, all right, I'm drunk.  I'm upset.  Can you just go and  see if Roxy's OK? Well, no, no.",5258818087037440299,1600_5258818087037440299,01:20:12:19,01:20:21:03,1.4749491020482637,-0.1123080810036509,-0.2858557463643782,0.04299281942376008,-0.027000539878264687,0.04331348960336907,-0.19067378756123093,-0.2947217112727741,1.465458619926749,-0.3727868258486021,1.4749491020482637
993,There won't be.  I promise.  Come here. ,5251033029316736209,373_5251033029316736209,00:19:19:00,00:19:24:01,0.029895465996636793,0.9929995702807664,1.4483708084377902,0.3753861856240555,0.17759682483243835,0.4565874071636858,1.1170407613852162,0.3705816598654472,0.3345882520016653,1.0682810555770201,1.4483708084377902
998,"Why didn't you tell me sooner?  Did you feel awkward,  cos I'm still in your flat?",5274434588125702436,683_5274434588125702436,00:37:49:21,00:37:54:18,0.4159605001157386,1.436978782034153,0.17568766792899446,-0.11699139341477577,-0.0765824095186667,-0.022817065355783303,0.4209703578989558,-0.02598055051875628,1.354580977724048,-0.08065124195733385,1.436978782034153
1004,"No, I've just got out.  No, no, I'm fine.  Look, I need you  to do something for me.",5266645664934403562,432_5266645664934403562,00:22:34:16,00:22:40:13,0.20804929008596432,1.4169694136000794,0.0828645058348545,0.07417978759971443,-0.0035065503575278964,0.4614323946837119,0.05423590952250399,1.1109778780370334,0.6764342645966086,-0.12871167492720986,1.4169694136000794
1007,"I need to have a shower.  You can't.  We haven't finished yet.  Yeah, I know.",5264050645694159353,380_5264050645694159353,00:18:21:21,00:18:24:08,0.32210976595523244,0.17484622373271777,0.5625256125669987,1.0328364822674452,0.611683077893674,1.4063729780653187,0.06110872475041312,1.1809355436547158,0.2734126342462228,0.31945932876045413,1.4063729780653187
1009,Do you believe her? ,5266645664934403562,585_5266645664934403562,00:29:20:14,00:29:23:09,1.4055523499620677,0.15109996810130943,0.1386495090179283,-0.18829059417620161,0.839114095459749,1.1129754041020197,0.8168661704953389,0.20240378625543543,1.2025161932775825,0.19989745983226884,1.4055523499620677
1013,She went into premature  labour yesterday. She all right?  Yeah. Making everyone jump through hoops  as usual. Is the baby all right?,5271844722846213628,847_5271844722846213628,00:44:34:06,00:44:40:02,0.2562396007684615,-0.31129523325458497,1.3234632075680843,-0.37667430247560074,-0.15013234167980896,-0.25342706360827355,-0.3647403054708885,1.3984455020909803,-0.46772347825430766,-0.1393412079193536,1.3984455020909803
1015,"Well, you know me.  I'm a persuasive man.",5269245838135402929,976_5269245838135402929,00:56:20:06,00:56:23:20,-0.2022167373869986,0.5409732086273217,-0.2809200981561732,-0.3908545742687558,-0.2698451264659961,-0.21083671255234887,-0.0549104735193091,0.31323032220819536,-0.4032764145227879,1.397070317688168,1.397070317688168
1019,What kind of a name is that for a  football team?  They're scared of us.,5245830105934359183,1239_5245830105934359183,01:07:47:08,01:07:51:00,-0.5566916971212936,-0.36351939853140564,-0.4254340344655798,1.2108495452737984,-0.20612899578818816,-0.05312098823999797,-0.37644912657717033,1.387436260544104,-0.5127901372318447,-0.3935577399602737,1.387436260544104
1020,"It would hurt, ending a good copper's  career like that, but if he was bent, I'd have to do the right thing.",5269245838135402929,749_5269245838135402929,00:43:13:00,00:43:17:09,-0.032637070456585655,-0.21349004491990375,-0.4288966651221388,-0.3187898609727072,1.3816136221670645,0.4643110946037978,-0.16219982297606372,0.2843949260784826,-0.40278758317439756,-0.19680444730122343,1.3816136221670645
1025,"Go on, DO IT! ",5264050645694159353,1532_5264050645694159353,01:21:39:10,01:21:42:00,0.3237712619553379,1.344727515860654,-0.01968501142884765,-0.25861189897161335,-0.1213405424517532,-0.18889492803654495,0.4016447803421757,-0.28993188649896473,-0.07265732846209237,0.9689041231808403,1.344727515860654
1031,"What if Bradley driving that car?  Eh?  What if Bradley had been  arrested and I'm here saying to you,",5269245838135402929,1098_5269245838135402929,01:04:02:17,01:04:07:18,-0.34369973100261014,-0.3656088986318658,-0.46061809057448755,-0.28700981305295414,1.3333340801054172,0.4500076477563646,-0.14241828499178474,0.4813435864981122,-0.26841707433886974,-0.2932406848453268,1.3333340801054172
1032,"Look if you can't find it...  No, it's definitely here somewhere... As you can see big sis  is as messy as ever. You're a brave man  moving in with her. She's having a house warming later,  few people from the Square.  She wondered if you and Tanya wanted to come. Me and Tan?  Yeah, you know what she's like, all last minute. She come up with the  idea last night, said who she wanted to invite... What and you're all right with that?  Well, she put the list together,  I ain't got a problem with it.",5245830105934359183,525_5245830105934359183,00:30:14:04,00:30:43:06,1.0302229680588444,-0.13244228193561247,-0.0745367129739683,0.057034179510442144,-0.1431502557741348,0.08292488404493044,0.013323826082758195,1.330736614007233,-0.07312813757315852,-0.06100565982954589,1.330736614007233
1033,I can't keep them away for ever. ,5266645664934403562,587_5266645664934403562,00:29:28:08,00:29:31:20,1.1020821546854713,0.537537577160302,0.7253588722590578,0.8062556752147757,0.43051132475552506,1.328614259505807,-0.04516254770190843,0.6890367535248787,0.9447811583811851,1.1788102706962666,1.328614259505807
